02108|6.0
02109|1.0
02008|3.0
01322|27.0
00b56|2.0
00b57|3.0
00b58|2.0
00b59|3.0
00901|11.0
00900|16.0
00312|56.0
00113|77.0
000pf|6.0
000af|6.0
000ap|1.0
000am|0.0
000ac|1.0
8697454721678|0.0
00090|17.0
00061|0.0
00010|364.0
7622202399749|23.0
7622202399664|141.0
7622202399701|185.0
7622202399633|208.0
7622201719371|17.0
7622201719319|185.0
7622201719289|384.0
7622201719340|89.0
8964001359265|126.0
8964000122105|742.0
8964000122112|109.0
8964000122129|74.0
8966000005204|154.0
8966000005259|17.0
8964000455210|11.0
855434009262|0.0
855434000962|12.0
855434000016|257.0
855434000665|76.0
855434000733|23.0
654561011687|0.0
0654561011519|18.0
654561011298|62.0
654561011656|5.0
654561011694|7.0
8964000543733|0.0
8964000543047|32.0
8964000543856|0.0
8964000543238|1.0
8964000543061|13.0
8964000543436|2.0
769503784878|28.0
8961100285334|79.0
0769503785790|0.0
9874563210203|0.0
00af5|10.0
000hb|63.0
00af2|16.0
8964001278030|0.0
5905459980512|0.0
8964000570197|5.0
8984000987665|0.0
m1121|0.0
8984000987672|0.0
8964002642434|0.0
00428254672545782|0.0
8973800010802|0.0
8961008219561|221.0
00ac5|139.0
00ac2|19.0
8964002347803|10.0
02626|7.0
769503785745|0.0
7389880827253|0.0
00454|22.0
00405|3.0
8411713102684|0.0
8964001230458|0.0
00403|49.0
00401|219.0
5905459980550|1.0
8964002706174|9.0
00g32|0.0
00427|587.0
000*8|4.0
000*9|15.0
000*7|2.0
0729872201253|0.0
089686120660|44.0
5905459980536|0.0
00411|28.0
84117131026840000|0.0
620514015392|284.0
01250|115.0
633152016744|1.0
02125|288.0
02128|14.0
8886300016116|0.0
02122|0.0
02121|216.0
02113|260.0
02118|20.0
082050|0.0
02110|8.0
04720|21.0
02538|0.0
04716|0.0
04717|8.0
04712|25.0
02533|299.0
04713|53.0
01201|2.0
01200|0.0
00352|77.0
6291003251795|0.0
02537|8.0
02536|14.0
02535|1144.0
00351|22.0
00350|85.0
00b50|0.0
8961100022090|0.0
jae25|0.0
tp16064723968|57.0
04733|201.0
311530007194|0.0
705632490099|0.0
02189|903.0
8961008022185|579.0
02188|523.0
02187|633.0
02186|985.0
02178|35.0
02177|80.0
8964000145807|10.0
00ecb|0.0
3662076517591|0.0
02195|78.0
02194|116.0
02192|19.0
02199|99.0
02198|76.0
02197|36.0
02196|10.0
02190|462.0
04327|2.0
04328|41.0
02140|288.0
8964000570166|0.0
02143|367.0
02142|76.0
02141|197.0
02137|40.0
02138|14.0
04311|23.0
02132|244.0
02131|76.0
8964002895045|0.0
08705|40.0
8964000570180|2.0
08701|306.0
08700|124.0
02166|71.0
8964002993871|0.0
tp300|0.0
03000|256.0
02155|835.0
02154|26.0
8964000570173|1.0
8966000010840|2.0
8961014001792|0.0
04088|72.0
04089|131.0
04086|538.0
04087|391.0
04083|167.0
04077|54.0
04075|41.0
04070|34.0
04071|115.0
00501|136.0
00500|184.0
04099|35.0
04095|3.0
04096|63.0
04097|70.0
04098|12.0
04093|7.0
04090|306.0
8964000919934|753.0
04048|19.0
04049|10.0
04045|72.0
04046|397.0
04047|164.0
04040|151.0
04042|19.0
04037|80.0
04038|19.0
04039|150.0
04033|72.0
04034|42.0
03188|58.0
04036|41.0
04030|119.0
04031|140.0
9791037618442636|0.0
04067|54.0
04068|31.0
04069|47.0
8961101373474|0.0
04064|105.0
04065|1.0
8984000987757|15.0
04055|161.0
04056|4.0
04053|13.0
8961101372156|54.0
04054|15.0
4568674823913|0.0
01400|3.0
1121b|0.0
8964001078791|0.0
00108|881.0
45453|0.0
45452|23.0
00100|125.0
00105|759.0
45451|0.0
671866150149|0.0
1358946343798|2.0
00512|0.0
8964000346334|183.0
5063487063857|0.0
8964000279816|1.0
jaifal|5.0
8964000987650|0.0
7860000100055|7.0
0000012521|0.0
8964001753230|2.0
04405|12.0
02222|1533.0
04400|227.0
04401|1507.0
00048|658.0
04402|2.0
00035|79.0
00039|0.0
ck1000|6226.0
00037|0.0
00038|200.0
00031|717.0
00032|2486.0
00030|711.0
00068|21.0
02245|46.0
00p40|91.0
00055|593.0
00056|1.0
00050|381.0
00p30|136.0
00002|3893.0
00001|15537.0
03511|0.0
00005|470.0
00ar1|0.0
03503|0.0
8964001048411|0.0
01325|580.0
0000z|0.0
03535|0.0
00025|1.0
03536|0.0
03537|0.0
02201|430.0
02200|228.0
00023|2.0
0000v|1.0
00026|0.0
02204|804.0
00020|1.0
01350|27.0
0000d|40.0
00013|118.0
00011|1455.0
8964000379196|108.0
03520|0.0
00015|676.0
8984000987726|0.0
5000108478119|0.0
00c500|1.0
0880200000|0.0
486014918133|0.0
03153|307.0
03154|309.0
04002|192.0
03155|3.0
5010431005012|1.0
8984000987733|0.0
02297|0.0
04472|617.0
00902|5.0
6294018810483|0.0
04026|9.0
04027|580.0
8964000543993|38.0
04028|6.0
04029|3.0
04023|299.0
04025|48.0
04020|19.0
04021|94.0
8961101372064|346.0
01ecb|0.0
8961008221212|81.0
04015|189.0
04017|155.0
04011|135.0
04012|0.0
04013|609.0
04014|430.0
04010|82.0
8964000543979|8.0
00088|258.0
00089|304.0
08805|89.0
04444|17.0
08800|196.0
08801|1654.0
00082|405.0
00081|94.0
00084|118.0
820000|0.0
03105|10.0
00070|227.0
5903388973100|0.0
232631041996|5.0
888679021263|0.0
03139|0.0
8964001048466|0.0
02282|5.0
02281|92.0
0af10|6.0
00093|10.0
02272|358.0
00094|1.0
02276|256.0
02275|114.0
00095|1173.0
02273|1821.0
8964001278160|0.0
00603|151.0
00602|441.0
05056|48.0
05055|250.0
000cb|7.0
6260694900909|855.0
000a5|272.0
788821013804|15.0
05000|13.0
000aa|0.0
000ab|1.0
07205|62.0
07201|1437.0
07200|365.0
8960350056435|125.0
00202|70.0
m2272|0.0
5904504147306|1.0
000ks|2.0
8964000768983|0.0
